index,singer,time,lyric,song
267,薛之谦,4:47," 
                       [00:00.16]薛之谦 - 意外
[00:03.41]词：杨子朴
[00:04.28]曲：杨子朴
[00:12.65]我在清晨的路上
[00:16.62]谁被我遗忘
[00:24.65]我在深夜里旅行
[00:28.59]谁被我遗忘
[00:35.45]肩上的破旧行囊
[00:41.36]能收藏多少坚强
[00:47.40]不如全身赤裸
[00:51.13]还给我那脆弱
[00:54.52]明知这是一场意外
[00:58.62]你要不要来
[01:06.64]明知这是一场重伤害
[01:10.60]你会不会来
[01:18.21]当疯狂慢慢从爱情离开
[01:24.09]还有什么你值得感慨
[01:28.66]如果风景早已都不存在
[01:33.88]我想我谁都不爱
[01:36.71]都不爱都不爱
[01:39.09]都不爱都不爱
[01:44.44]都不爱
[01:48.49]都不爱都不爱
[01:51.15]都不爱都不爱
[02:03.58]我在清晨的路上
[02:07.64]谁被我遗忘
[02:15.59]我在深夜里旅行
[02:19.61]谁被我遗忘
[02:26.45]肩上的破旧行囊
[02:32.39]能收藏多少坚强
[02:38.57]不如全身赤裸
[02:42.15]还给我那脆弱
[02:45.49]明知这是一场意外
[02:49.68]你要不要来
[02:57.65]明知这是一场重伤害
[03:01.65]你会不会来
[03:09.25]当疯狂慢慢从爱情离开
[03:15.15]还有什么你值得感慨
[03:19.71]如果风景早已都不存在
[03:24.77]我想我谁都不爱
[03:27.53]明知这是一场意外
[03:31.66]你要不要来
[03:39.56]明知这是一场重伤害
[03:43.53]你会不会来
[03:51.26]当疯狂慢慢从爱情离开
[03:57.10]还有什么你值得感慨
[04:01.62]如果风景早已都不存在
[04:06.74]我想我谁都不爱
[04:14.39]谁都不爱

                    ",意外
265,毛宁,4:14," 
                       [00:26.18]带走一盏渔火 让他温暖我的双眼
[00:33.95]留下一段真情 让它停泊在枫桥边
[00:42.17]无助的我 已经疏远那份情感
[00:48.98]许多年以后才发觉 又回到你面前
[01:05.02]留连的钟声 还在敲打我的无眠
[01:12.59]尘封的日子 始终不会是一片云烟
[01:20.92]久违的你 一定保存着那张笑脸
[01:27.62]许多年以后 能不能接受彼此的改变
[01:39.86]月落乌啼总是千年的风霜
[01:47.93]涛声依旧不见当初的夜晚
[01:55.25]今天的你我 怎样重复昨天的故事
[02:02.51]这一张旧船票 能否登上你的客船
[02:26.58]留连的钟声 还在敲打我的无眠
[02:33.89]尘封的日子 始终不会是一片云烟
[02:42.22]久违的你 一定保存着那张笑脸
[02:49.02]许多年以后 能不能接受彼此的改变
[03:01.26]月落乌啼总是千年的风霜
[03:09.28]涛声依旧不见当初的夜晚
[03:16.54]今天的你我 怎样重复昨天的故事
[03:23.85]这一张旧船票 能否登上你的客船
[03:32.79]月落乌啼总是千年的风霜
[03:40.30]涛声依旧不见当初的夜晚
[03:47.46]今天的你我 怎样重复昨天的故事
[03:54.88]这一张旧船票 能否登上你的客船
[04:02.65]能否登上你的客船

                    ",涛声依旧 (2008歌声飘过30年百首金曲演唱会)
290,Michael Learns to Rock,3:58," 
                       [00:00.23]Michael Learns to Rock - Take Me To Your Heart
[00:00.20]Written by：Jascha Richter/Johan Bejerholm/殷文琦
[00:18.16]Hiding from the rain and snow
[00:21.12]Trying to forget but I won't let go
[00:25.94]Looking at a crowded street
[00:29.92]Listening to my own heart beat
[00:34.23]So many people all around the world
[00:41.78]Tell me where do I find someone like you girl
[00:48.72]Take me to your heart take me to your soul
[00:52.62]Give me your hand before I'm old
[00:56.38]Show me what love is haven't got a clue
[01:00.43]Show me that wonders can be true
[01:04.30]They say nothing lasts forever
[01:09.06]We're only here today
[01:13.22]Love is now or never
[01:17.21]Bring me far away
[01:20.12]Take me to your heart take me to your soul
[01:24.92]Give me your hand and hold me
[01:27.73]Show me what love is be my guiding star
[01:32.62]It's easy take me to your heart
[02:12.10]Standing on a mountain high
[02:15.09]Looking at the moon through a clear blue sky
[02:20.12]I should go and see some friends
[02:23.77]But they don't really comprehend
[02:28.09]Don't need too much talking without saying anything
[02:35.84]All I need is someone who makes me wanna sing
[02:42.72]Take me to your heart take me to your soul
[02:46.53]Give me your hand before I'm old
[02:50.45]Show me what love is haven't got a clue
[02:54.40]Show me that wonders can be true
[02:58.41]They say nothing lasts forever
[03:03.18]We're only here today
[03:07.21]Love is now or never
[03:11.25]Bring me far away
[03:14.16]Take me to your heart take me to your soul
[03:18.97]Give me your hand and hold me
[03:21.89]Show me what love is be my guiding star
[03:26.74]It's easy take me to your heart
[03:31.85]Take me take me
[03:33.73]Take me to your heart take me to your soul
[03:38.67]Give me your hand and hold me
[03:41.64]Show me what love is be my guiding star
[03:46.42]It's easy take me to your heart

                    ",Take Me To Your Heart
289,王童语,5:32," 
                       [00:00.24]王童语 - 丫头
[00:01.14]词：王童语
[00:01.91]曲：王童语
[00:02.69]编曲：王童语
[00:26.79]重要的是 我会爱你的
[00:32.08]因为我 害怕寂寞
[00:39.58]你在我面前
[00:41.11]晃来晃去的
[00:45.03]我变得 恍惚了
[00:51.54]感觉这就 该是我
[00:58.01]最终的 幸福生活
[01:05.60]其实你真的是
[01:07.54]挺闹的
[01:10.68]在我耳边 大呼小叫
[01:18.56]可你又是我
[01:20.04]掌中的宝
[01:23.82]我心上 的骄傲
[01:30.28]是我灰心 的时候
[01:36.84]带给我希望的药
[01:44.51]你有那么长的 睫毛
[01:51.08]眨一眨眼泪就
[01:52.93]往下掉
[01:57.45]我的心开始如 刀绞
[02:04.09]每一次我都罪责难逃
[02:12.82]我这乖乖的
[02:14.04]坏坏的丫头
[02:16.13]是我心上甜蜜的伤口
[02:19.52]你是对的 你是错的
[02:22.52]反正规矩都是你定的
[02:25.76]我那不胖也不瘦的丫头
[02:29.02]你总拼命找减肥的理由
[02:32.38]这种日子 很有奔头
[02:35.75]只是你变成什么样子
[02:38.04]我们都会相守
[03:08.97]你有那么长的 睫毛
[03:15.25]眨一眨眼泪就
[03:17.23]往下掉
[03:21.67]我的心开始如 刀绞
[03:28.25]每一次我都罪责难逃
[03:37.03]我这乖乖的
[03:38.25]坏坏的丫头
[03:40.40]是我心上甜蜜的伤口
[03:43.71]你是对的 你是错的
[03:46.87]反正规矩都是你定的
[03:50.10]我那不胖也不瘦的丫头
[03:53.34]你总拼命找减肥的理由
[03:56.56]这种日子 很有奔头
[03:59.97]只是你变成什么样子
[04:02.43]我们都会相守
[04:06.23]我这乖乖的
[04:07.46]坏坏的丫头
[04:09.54]是我心上甜蜜的伤口
[04:12.76]你是对的 你是错的
[04:16.03]反正规矩都是你定的
[04:19.27]我那不胖也不瘦的丫头
[04:22.52]你总拼命找减肥的理由
[04:25.72]这种日子 很有奔头
[04:29.01]只是你变成什么样子
[04:31.43]我们都会相守
[04:36.44]重要的是 我会爱你的
[04:41.52]因为我 害怕寂寞
[04:49.31]你在我面前
[04:50.94]晃来晃去的
[04:54.61]我变得 恍惚了
[05:01.10]感觉这就 该是我
[05:07.58]最终的 幸福生活

                    ",丫头
288,陈瑞,4:50," 
                       [00:00.18]陈瑞 - 相思的债
[00:00.20]词：绿柳
[00:00.30]曲：陈伟
[00:42.63]我是一个独倚寒窗的女孩
[00:49.67]红尘中谁能了解我的无奈
[00:56.74]事事难留 两情难猜
[01:03.30]一生等待难把一瓣心香采摘
[01:10.76]我是一个痴心难改的女孩
[01:17.86]问世间谁能聆听我的感慨
[01:24.85]素弦声断 泪湿香腮
[01:31.60]一生徘徊走不出这相思的苦海
[01:38.57]你闯进了我的心里真情灌溉
[01:45.68]我却为你万千感慨默默等待
[01:52.67]如果我的爱只能在心里深埋
[01:59.80]我愿揣你在温暖的心怀
[02:06.84]你走出了我的世界不再回来
[02:13.87]我却为你爱到心碎痴心不改
[02:20.89]如果我的爱只能在梦里表白
[02:28.00]我愿沉睡万载永不醒来
[03:03.76]我是一个痴心难改的女孩
[03:10.76]问世间谁能聆听我的感慨
[03:17.87]素弦声断 泪湿香腮
[03:24.44]一生徘徊走不出这相思的苦海
[03:31.54]你走出了我的世界不再回来
[03:38.67]我却为你爱到心碎痴心不改
[03:45.57]如果我的爱只能在梦里表白
[03:52.72]我愿沉睡万载永不醒来
[04:00.20]今生无缘与你相亲相爱
[04:07.64]来世我再还欠你相思的债
[04:13.89]你走出了我的世界不再回来
[04:20.95]我却为你爱到心碎痴心不改
[04:27.98]如果我的爱只能在梦里表白
[04:35.05]我愿沉睡万载永不醒来

                    ",相思的债
287,任贤齐,4:26," 
                       [00:01.85]作词：陈没
[00:02.70]作曲：中岛美雪
[00:26.47]离开真的残酷吗
[00:28.67]或者 温柔才是可耻的
[00:31.87]或者 孤独的人无所谓
[00:35.03]无日无夜 无条件
[00:38.93]前面真的危险吗
[00:41.48]或者 背叛才是体贴的
[00:44.78]或者 逃避比较容易吧
[00:47.93]风言风语风吹沙
[00:51.89]往前一步是黄昏
[00:54.89]退后一步是人生
[00:57.99]风不平 浪不静
[00:59.54]心还不安稳
[01:01.14]一个岛锁住一个人
[01:05.95]我等的船还不来
[01:09.15]我等的人还不明白
[01:12.35]寂寞默默沉没 沉入海
[01:15.55]未来不再我还在
[01:18.85]如果潮去心也去
[01:22.06]如果潮来你还不来
[01:25.11]浮浮沉沉 往事浮上来
[01:28.31]回忆回来 你已不在
[01:33.05]一波还未平息
[01:34.45]一波又来侵袭
[01:36.45]茫茫人海 狂风暴雨
[01:39.20]一波还来不及
[01:40.60]一波早就过去
[01:42.75]一生一世 如梦初醒
[01:46.06]深深太平洋底
[01:48.01]深深伤心
[02:05.77]离开真的残酷吗
[02:08.02]或者 温柔才是可耻的
[02:11.32]或者 孤独的人无所谓
[02:14.57]无日无夜 无条件
[02:17.72]往前一步是黄昏
[02:21.45]退后一步是人生
[02:24.50]风不平 浪不静
[02:26.20]心还不安稳
[02:27.80]一个岛锁住一个人
[02:32.87]我等的船还不来
[02:35.82]我等的人还不明白
[02:38.97]寂寞默默沉没沉入海
[02:42.12]回忆回来 你已不在
[02:46.62]一波还未平息
[02:48.22]一波又来侵袭
[02:50.27]茫茫人海 狂风暴雨
[02:52.92]一波还来不及
[02:54.52]一波早就过去
[02:56.57]一生一世 如梦初醒
[02:59.82]深深太平洋底
[03:01.77]深深伤心
[03:31.78]一波还未平息
[03:33.18]一波又来侵袭
[03:38.16]一波还来不及
[03:40.06]一波早就过去
[03:44.81]深深太平洋底
[03:46.71]深深伤心
[03:51.26]深深太平洋底
[03:53.16]深深伤心

                    ",伤心太平洋
266,郑智化,4:59," 
                       [00:00.10]郑智化 - 水手
[00:00.20]词：郑智化
[00:00.30]曲：郑智化
[00:00.40]编曲：陈志远
[00:33.39]苦涩的沙
[00:34.97]吹痛脸庞的感觉
[00:38.04]像父亲的责骂
[00:39.32]母亲的哭泣
[00:40.58]永远难忘记
[00:43.02]年少的我
[00:44.86]喜欢一个人在海边
[00:48.11]卷起裤管光着脚丫踩在沙滩上
[00:52.92]总是幻想海洋的尽头有另一个世界
[00:57.90]总是以为勇敢的水手是真正的男儿
[01:02.76]总是一副弱不禁风孬种的样子
[01:07.86]在受人欺负的时候总是听见水手说
[01:12.23]他说风雨中这点痛算什么
[01:17.23]擦干泪不要怕
[01:19.68]至少我们还有梦
[01:22.23]他说风雨中这点痛算什么
[01:27.21]擦干泪不要问
[01:29.59]为什么
[01:35.54]长大以后
[01:37.09]为了理想而努力
[01:40.33]渐渐的忽略了
[01:41.51]父亲母亲和故乡的消息
[01:45.28]如今的我
[01:47.09]生活就像在演戏
[01:50.26]说着言不由衷的话
[01:52.28]戴着伪善的面具
[01:55.18]总是拿着微不足道的成就来骗自己
[02:00.04]总是莫名其妙感到一阵的空虚
[02:05.03]总是靠一点酒精的麻醉才能够睡去
[02:10.02]在半睡半醒之间仿佛又听见水手说
[02:14.35]他说风雨中这点痛算什么
[02:19.35]擦干泪不要怕
[02:21.82]至少我们还有梦
[02:24.30]他说风雨中这点痛算什么
[02:29.28]擦干泪不要问
[02:31.77]为什么
[03:02.45]寻寻觅觅寻不到
[03:04.67]活着的证据
[03:07.19]都市的柏油路太硬
[03:09.63]踩不出足迹
[03:12.21]骄傲无知的现代人
[03:14.65]不知道珍惜
[03:17.25]那一片被文明糟踏过的海洋和天地
[03:22.09]只有远离人群才能找回我自己
[03:27.18]在带着咸味的空气中自由的呼吸
[03:32.16]耳畔又传来汽笛声和水手的笑语
[03:37.07]永远在内心的最深处听见水手说
[03:41.45]他说风雨中这点痛算什么
[03:46.40]擦干泪不要怕
[03:48.92]至少我们还有梦
[03:51.36]他说风雨中这点痛算什么
[03:56.44]擦干泪不要问
[03:58.87]为什么
[04:01.63]他说风雨中这点痛算什么
[04:06.33]擦干泪不要怕
[04:08.75]至少我们还有梦
[04:11.40]他说风雨中这点痛算什么
[04:16.22]擦干泪不要问
[04:18.68]为什么
[04:21.48]他说风雨中这点痛算什么
[04:26.21]擦干泪不要怕
[04:28.70]至少我们还有梦
[04:31.18]他说风雨中这点痛算什么
[04:36.15]擦干泪不要问
[04:38.61]为什么
[04:41.10]他说风雨中这点痛算什么
[04:46.05]擦干泪不要怕
[04:48.51]至少我们还有梦

                    ",水手
312,张韶涵,4:26," 
                       [00:00.24]张韶涵 - 追梦赤子心(Live)
[00:00.95]作词：苏朵
[00:01.15]作曲：苏朵
[00:01.30]原唱：GALA
[00:01.46]编曲：纪元、王娜娜
[00:01.86]Program：纪元
[00:02.07]制作人：宋予宾
[00:02.32]吉他：黄仲贤
[00:12.03]向前跑
[00:14.67]迎着冷眼和嘲笑
[00:17.51]生命的广阔
[00:19.45]不历经磨难怎能感到
[00:23.71]命运它无法
[00:25.79]让我们跪地求饶
[00:30.46]就算鲜血洒满了怀抱
[00:49.73]充满鲜花的世界
[00:52.16]到底在哪里
[00:55.00]如果它真的存在
[00:57.53]那么我一定会去
[01:02.06]我想在那里
[01:03.64]最高的山峰矗立
[01:06.79]不在乎它是不是悬崖峭壁
[01:14.18]用力活着用力爱
[01:16.36]哪怕肝脑涂地
[01:19.93]不求任何人满意
[01:22.16]只要对得起自己
[01:26.61]关于理想
[01:27.87]我从来没选择放弃
[01:31.39]即使在灰头土脸的日子里
[01:37.84]也许我没有天分
[01:40.59]但我有梦的天真
[01:43.98]我将会去证明
[01:45.90]用我的一生
[01:50.18]也许我手比脚笨
[01:52.93]但我愿不停探寻
[01:56.04]付出所有的青春不留遗憾
[02:02.76]向前跑
[02:05.31]迎着冷眼和嘲笑
[02:08.31]生命的广阔
[02:10.23]不历经磨难怎能感到
[02:14.50]命运它无法
[02:16.38]让我们跪地求饶
[02:21.30]就算鲜血洒满了怀抱
[02:27.29]继续跑
[02:29.83]带着赤子的骄傲
[02:32.93]生命的闪耀
[02:34.81]不坚持到底怎能看到
[02:39.28]与其苟延残喘
[02:42.45]不如纵情燃烧吧
[02:46.87]有一天会再发芽
[03:07.05]失败后郁郁寡欢
[03:09.84]那是懦夫的表现
[03:12.93]只要一息尚存
[03:15.55]请握紧双拳
[03:19.42]在天色破晓之前
[03:22.11]我们要更加勇敢
[03:25.26]等待日出时
[03:27.14]最耀眼的瞬间
[03:33.54]继续跑
[03:37.83]带着赤子的骄傲
[03:40.57]生命的闪耀
[03:42.55]不坚持到底怎能看到
[03:46.81]与其苟延残喘
[03:50.14]不如纵情燃烧吧
[03:54.56]有一天会再发芽
[04:00.96]不妥协直到变老

                    ",追梦赤子心 (Live)
311,周华健,4:48," 
                       [00:00.20]周华健 - 难念的经
[00:01.94]词：林夕
[00:02.68]曲：周华健
[00:31.41]笑你我枉花光心计
[00:33.91]爱竞逐镜花那美丽
[00:36.46]怕幸运会转眼远逝
[00:39.15]为贪嗔喜恶怒着迷
[00:41.83]责你我太贪功恋势
[00:44.39]怪大地众生太美丽
[00:46.89]悔旧日太执信约誓
[00:49.60]为悲欢哀怨妒着迷
[00:52.35]啊 舍不得璀璨俗世
[00:57.72]啊 躲不开痴恋的欣慰
[01:02.77]啊 找不到色相代替
[01:07.95]啊 参一生参不透这条难题
[01:13.07]吞风吻雨葬落日未曾彷徨
[01:15.50]欺山赶海践雪径也未绝望
[01:18.06]拈花把酒偏折煞世人情狂
[01:20.68]凭这两眼与百臂或千手不能防
[01:23.55]天阔阔雪漫漫共谁同航
[01:25.92]这沙滚滚水皱皱笑着浪荡
[01:28.94]贪欢一晌偏教那女儿情长埋葬
[01:33.91]吞风吻雨葬落日未曾彷徨
[01:36.09]欺山赶海践雪径也未绝望
[01:38.90]拈花把酒偏折煞世人情狂
[01:41.46]凭这两眼与百臂或千手不能防
[01:44.45]天阔阔雪漫漫共谁同航
[01:46.76]这沙滚滚水皱皱笑着浪荡
[01:49.78]贪欢一晌偏教那女儿情长埋葬
[02:15.90]笑你我枉花光心计
[02:18.34]爱竞逐镜花那美丽
[02:20.89]怕幸运会转眼远逝
[02:23.58]为贪嗔喜恶怒着迷
[02:26.20]责你我太贪功恋势
[02:28.82]怪大地众生太美丽
[02:31.44]悔旧日太执信约誓
[02:34.06]为悲欢哀怨妒着迷
[02:36.88]啊 舍不得璀璨俗世
[02:41.81]啊 躲不开痴恋的欣慰
[02:47.05]啊 找不到色相代替
[02:52.29]啊 参一生参不透这条难题
[02:57.41]吞风吻雨葬落日未曾彷徨
[02:59.97]欺山赶海践雪径也未绝望
[03:02.59]拈花把酒偏折煞世人情狂
[03:05.15]凭这两眼与百臂或千手不能防
[03:07.96]天阔阔雪漫漫共谁同航
[03:10.33]这沙滚滚水皱皱笑着浪荡
[03:13.27]贪欢一晌偏教那女儿情长埋葬
[03:18.13]吞风吻雨葬落日未曾彷徨
[03:20.81]欺山赶海践雪径也未绝望
[03:23.43]拈花把酒偏折煞世人情狂
[03:25.99]凭这两眼与百臂或千手不能防
[03:28.86]天阔阔雪漫漫共谁同航
[03:31.23]这沙滚滚水皱皱笑着浪荡
[03:34.20]贪欢一晌偏教那女儿情长埋葬
[03:39.16]吞风吻雨葬落日未曾彷徨
[03:41.72]欺山赶海践雪径也未绝望
[03:44.28]拈花把酒偏折煞世人情狂
[03:46.89]凭这两眼与百臂或千手不能防
[03:49.77]天阔阔雪漫漫共谁同航
[03:52.08]这沙滚滚水皱皱笑着浪荡
[03:55.12]贪欢一晌偏教那女儿情长埋葬
[03:59.94]吞风吻雨葬落日未曾彷徨
[04:02.56]欺山赶海践雪径也未绝望
[04:05.24]拈花把酒偏折煞世人情狂
[04:07.80]凭这两眼与百臂或千手不能防
[04:10.67]天阔阔雪漫漫共谁同航
[04:13.04]这沙滚滚水皱皱笑着浪荡
[04:16.00]贪欢一晌偏教那女儿情长埋葬

                    ",难念的经
309,范炜与程渤智,3:55," 
                       [00:00.20]西安人的歌 - 范炜与程渤智
[00:01.07]词：程渤智
[00:01.23]曲：范炜
[00:16.38]有一座城市它让人难以割舍
[00:20.22]有一种怀念它叫做曾经来过
[00:23.66]有一种旋律它扯着嗓子唱歌
[00:27.23]在他的中心人们叫它鼓楼钟楼
[00:31.07]有人说西安水土让人变得懒惰
[00:34.62]来打把挖坑我教你撒叫生活
[00:38.27]是谁对西安印象留在黄土高坡
[00:41.99]来跟我唱一首咱西安人的歌
[00:45.51]西安人的城墙下是西安人的火车
[00:49.22]西安人不管到哪都不能不吃泡馍
[00:52.79]西安大厦高楼是连的一座一座
[00:56.39]在西安人的心中这是西安人的歌
[01:00.42]600 年的城墙
[01:01.79]如今让你随便触摸
[01:04.31]西安的小吃足够让你变成吃货
[01:07.90]在你的脚下曾经埋着王孙显赫
[01:11.53]和平门下马陵是最低调的一个
[01:15.29]西安的女娃喜欢有话撒都直说
[01:18.81]就像这城门儿娄子四四方方的洒脱
[01:22.76]给你说西安地灵说话不敢胡说
[01:26.28]背后说谁坏话可小心不好过
[01:30.04]西安人的城墙下是西安人的火车
[01:33.53]西安人不管到哪都不能不吃泡馍
[01:37.34]西安大厦高楼是连地一座一座
[01:40.72]在西安人的心中这是西安人的歌
[02:18.01]西安城的故事想说的太多太多
[02:21.47]西安城的历史也不会难以琢磨
[02:25.45]看夕阳西下 就坐在护城河
[02:29.11]怀里再抱上一本贾平凹的小说
[02:32.69]西安人的城墙下是西安人的火车
[02:36.33]西安人不管到哪都不能不吃泡馍
[02:39.93]西安大厦高楼是连地一座一座
[02:43.53]在西安人的心中这是西安人的歌
[02:51.39]西安人的城墙下是西安人的火车
[02:54.69]西安人不管到哪都不能不吃泡馍
[02:58.37]西安大厦高楼是连地一座一座
[03:02.16]在西安人的心中这是西安人的歌
[03:05.91]西安人的城墙下是西安人的火车
[03:09.48]西安人不管到哪都不能不吃泡馍
[03:13.16]西安大厦高楼是连地一座一座
[03:16.72]在西安人的心中这是西安人的歌
[03:20.53]西安人的城墙下是西安人的火车
[03:24.11]西安人不管到哪都不能不吃泡馍
[03:27.88]西安大厦高楼是连地一座一座
[03:31.53]在西安人的心中这是西安人的歌
[03:35.39]西安人的城墙下是西安人的火车
[03:38.90]西安人不管到哪都不能不吃泡馍
[03:42.80]西安大厦高楼是连地一座一座
[03:46.26]在西安人的心中这是西安人的歌

                    ",西安人的歌
